0.000000000000000000e+00
2.021026508323723117e-02
4.046999945377662000e-02
6.082867239892033456e-02
8.133575320597054292e-02
1.020407111622293889e-01
1.229930155549990300e-01
1.442421356715816727e-01
1.658375407992794259e-01
1.878287002253944404e-01
2.100202020202020514e-01
2.302222222222222447e-01
2.504242424242424381e-01
2.706262626262626592e-01
2.908282828282828802e-01
3.110303030303030458e-01
3.312323232323232669e-01
3.514343434343434880e-01
3.716363636363636536e-01
3.918383838383838746e-01
4.120404040404040957e-01
4.322424242424242613e-01
4.524444444444444824e-01
4.726464646464647035e-01
4.928484848484848690e-01
5.130505050505050901e-01
5.332525252525253112e-01
5.534545454545455323e-01
5.736565656565657534e-01
5.938585858585858634e-01
6.140606060606060845e-01
6.342626262626263056e-01
6.544646464646465267e-01
6.746666666666667478e-01
6.948686868686869689e-01
7.150707070707071900e-01
7.352727272727273000e-01
7.554747474747475211e-01
7.756767676767677422e-01
7.958787878787879633e-01
8.160808080808081844e-01
8.362828282828284054e-01
8.564848484848485155e-01
8.766868686868687366e-01
8.968888888888889577e-01
9.170909090909091788e-01
9.372929292929293998e-01
9.574949494949496209e-01
9.776969696969697310e-01
9.978989898989899521e-01
1.018101010101010173e+00
1.038303030303030505e+00
1.058505050505050615e+00
1.078707070707070725e+00
1.098909090909091057e+00
1.119111111111111168e+00
1.139313131313131500e+00
1.159515151515151610e+00
1.179717171717171720e+00
1.199919191919192052e+00
1.220121212121212162e+00
1.240323232323232494e+00
1.260525252525252604e+00
1.280727272727272936e+00
1.300929292929293046e+00
1.321131313131313156e+00
1.341333333333333488e+00
1.361535353535353599e+00
1.381737373737373931e+00
1.401939393939394041e+00
1.422141414141414373e+00
1.442343434343434483e+00
1.462545454545454593e+00
1.482747474747474925e+00
1.502949494949495035e+00
1.523151515151515367e+00
1.543353535353535477e+00
1.563555555555555587e+00
1.583757575757575919e+00
1.603959595959596030e+00
1.624161616161616362e+00
1.644363636363636472e+00
1.664565656565656804e+00
1.684767676767676914e+00
1.704969696969697024e+00
1.725171717171717356e+00
1.745373737373737466e+00
1.765575757575757798e+00
1.785777777777777908e+00
1.805979797979798240e+00
1.826181818181818350e+00
1.846383838383838460e+00
1.866585858585858793e+00
1.886787878787878903e+00
1.906989898989899235e+00
1.927191919191919345e+00
1.947393939393939455e+00
1.967595959595959787e+00
1.987797979797979897e+00
2.008000000000000007e+00
