@T,table
Created,2016-10-18 14:56
Author,HortonMachine library
@H,timestamp,value_209
ID,,209
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,1994-01-01 00:00,1.869604196067139E-5
,1994-01-01 01:00,2.1907488989305623E-4
,1994-01-01 02:00,0.001098045539301543
,1994-01-01 03:00,0.0021281569334847036
,1994-01-01 04:00,0.005338623414893529

